"address","city","state","zip","full_address","lat","long","id","input_address","match_indicator","match_type","matched_address","tiger_line_id","tiger_side","state_fips","county_fips","census_tract","census_block"
"5575 pearl rd","parma","OH",44129,"5575 pearl rd, parma, OH, 44129",41.4100123421138,-81.7379240375078,9568,"5575 pearl rd, parma, OH, 44129, , , ","Match","Exact","5575 PEARL RD, PARMA, OH, 44129","61107040","L","39","035","177104","4001"
"4807 rockside rd, ste 510","independence","OH",NA,"4807 rockside rd, ste 510, independence, OH, NA",41.3974476775361,-81.655511237201,9569,"4807 rockside rd, ste 510, independence, OH, NA, , , ","Match","Non_Exact","4807 ROCKSIDE RD, INDEPENDENCE, OH, 44131","61119624","L","39","035","156101","1055"
"6009 landerhaven dr.","mayfield h","OH",NA,"6009 landerhaven dr., mayfield h, OH, NA",41.503325347054,-81.456172513939,9570,"6009 landerhaven dr., mayfield h, OH, NA, , , ","Match","Non_Exact","6009 LANDER HAVEN DR, MAYFIELD HTS, OH, 44124","638504560","L","39","035","172202","2015"
"3328 princeton rd","hamilton","OH",NA,"3328 princeton rd, hamilton, OH, NA",39.3908025226467,-84.5048423168807,9571,"3328 princeton rd, hamilton, OH, NA, , , ","Match","Non_Exact","3328 PRINCETON RD, HAMILTON, OH, 45011","641178197","L","39","017","011006","1026"
"23220 chagrin blvd ste 360","beachwood","OH",44122,"23220 chagrin blvd ste 360, beachwood, OH, 44122",41.4644196116644,-81.5159001327693,9572,"23220 chagrin blvd ste 360, beachwood, OH, 44122, , , ","Match","Exact","23220 CHAGRIN BLVD, BEACHWOOD, OH, 44122","61135261","R","39","035","131105","2023"
"5715 lantana ave","cincinnati","OH",45224,"5715 lantana ave, cincinnati, OH, 45224",39.1953474344421,-84.5424835489185,9573,"5715 lantana ave, cincinnati, OH, 45224, , , ","Match","Exact","5715 LANTANA AVE, CINCINNATI, OH, 45224","103921252","L","39","061","008202","2000"
"1050 yard st","grandview height","OH",43212,"1050 yard st, grandview height, OH, 43212",39.9826743518885,-83.027498633473,9574,"1050 yard st, grandview height, OH, 43212, , , ","Match","Exact","1050 YARD ST, GRANDVIEW HEIGHTS, OH, 43212","650610212","R","39","049","008500","1012"
"136 north ave ne","massillon","OH",44646,"136 north ave ne, massillon, OH, 44646",40.7986484658346,-81.521782886284,9575,"136 north ave ne, massillon, OH, 44646, , , ","Match","Exact","136 NORTH AVE NE, MASSILLON, OH, 44646","64719387","L","39","151","713700","2035"
"1335 dublin rd ste 217d","columbus","OH",43215,"1335 dublin rd ste 217d, columbus, OH, 43215",39.978893013983,-83.0619626383309,9576,"1335 dublin rd ste 217d, columbus, OH, 43215, , , ","Match","Exact","1335 DUBLIN RD, COLUMBUS, OH, 43215","635281648","L","39","049","004301","2011"
"5400 cleveland ave","columbus","OH",NA,"5400 cleveland ave, columbus, OH, NA",40.0805835995814,-82.9511848737054,9577,"5400 cleveland ave, columbus, OH, NA, , , ","Match","Non_Exact","5400 CLEVELAND AVE, COLUMBUS, OH, 43231","135705873","L","39","049","007112","2010"
"8340 hunting dr","north royalton","OH",44133,"8340 hunting dr, north royalton, OH, 44133",41.3481245541171,-81.71027255264,9578,"8340 hunting dr, north royalton, OH, 44133, , , ","Match","Exact","8340 HUNTING DR, NORTH ROYALTON, OH, 44133","61153191","L","39","035","175106","2000"
"3911 brookpark rd","parma","OH",44134,"3911 brookpark rd, parma, OH, 44134",41.4188060777804,-81.7124564750993,9579,"3911 brookpark rd, parma, OH, 44134, , , ","Match","Exact","3911 BROOKPARK RD, PARMA, OH, 44134","61116903","L","39","035","177202","1001"
"4002 w alexis rd","toledo","OH",NA,"4002 w alexis rd, toledo, OH, NA",41.7204873409009,-83.6406070919159,9580,"4002 w alexis rd, toledo, OH, NA, , , ","Match","Non_Exact","4002 W ALEXIS RD, TOLEDO, OH, 43623","33931079","R","39","095","007901","2019"
"35939 bentley dr","avon","OH",44011,"35939 bentley dr, avon, OH, 44011",41.452183087108,-82.0151562211068,9581,"35939 bentley dr, avon, OH, 44011, , , ","Match","Exact","35939 BENTLEY DR, AVON, OH, 44011","55444727","R","39","093","013101","2012"
"1617  warren avenue","niles","OH",44446,"1617  warren avenue, niles, OH, 44446",NA,NA,9582,"1617  warren avenue, niles, OH, 44446, , , ","No_Match",NA,NA,NA,NA,NA,NA,NA,NA
"37281 barnesville bethesda rd","barnesville","OH",NA,"37281 barnesville bethesda rd, barnesville, OH, NA",40.0026661797414,-81.1342726980341,9583,"37281 barnesville bethesda rd, barnesville, OH, NA, , , ","Match","Non_Exact","37281 BARNESVILLE BETHESDA RD, BARNESVILLE, OH, 43713","640063823","R","39","013","010901","1026"
"6800 ridge rd","parma","OH",NA,"6800 ridge rd, parma, OH, NA",41.378896967818,-81.7347940225726,9584,"6800 ridge rd, parma, OH, NA, , , ","Match","Non_Exact","6800 RIDGE RD, PARMA, OH, 44129","61107535","R","39","035","177606","1002"
"4392 s arlington rd","uniontown","OH",44685,"4392 s arlington rd, uniontown, OH, 44685",40.9519637396655,-81.4946580211593,9585,"4392 s arlington rd, uniontown, OH, 44685, , , ","Match","Exact","4392 S ARLINGTON RD, UNIONTOWN, OH, 44685","61388314","R","39","153","531502","1017"
"12820 brookpark rd","cleveland","OH",44130,"12820 brookpark rd, cleveland, OH, 44130",41.4184861095627,-81.7771625143735,9586,"12820 brookpark rd, cleveland, OH, 44130, , , ","Match","Exact","12820 BROOKPARK RD, CLEVELAND, OH, 44130","61104135","R","39","035","124600","5014"
"13398 ludwig rd","grand rapids","OH",43522,"13398 ludwig rd, grand rapids, OH, 43522",41.4208863530582,-83.8584563081109,9587,"13398 ludwig rd, grand rapids, OH, 43522, , , ","Match","Exact","13398 LUDWIG RD, GRAND RAPIDS, OH, 43522","33926589","L","39","095","009600","3099"
"5425 warner rd ste 12","valley vie","OH",44125,"5425 warner rd ste 12, valley vie, OH, 44125",41.4156959022473,-81.6367119408632,9588,"5425 warner rd ste 12, valley vie, OH, 44125, , , ","Match","Non_Exact","5425 WARNER RD, VALLEY VIEW, OH, 44125","61166318","L","39","035","192900","1008"
"3051 village green drive","westlake","OH",44145,"3051 village green drive, westlake, OH, 44145",41.4440427145879,-81.9284755024939,9589,"3051 village green drive, westlake, OH, 44145, , , ","Match","Exact","3051 VILLAGE GREEN DR, WESTLAKE, OH, 44145","61150009","L","39","035","189109","3004"
"4127 state route 364","minster","OH",45865,"4127 state route 364, minster, OH, 45865",40.4095781838012,-84.4338593910621,9590,"4127 state route 364, minster, OH, 45865, , , ","Match","Exact","4127 STATE RTE 364, MINSTER, OH, 45865","209202964","L","39","011","041000","1011"
"27580 st rt 7","marietta","OH",NA,"27580 st rt 7, marietta, OH, NA",39.3699209225356,-81.3945429424972,9591,"27580 st rt 7, marietta, OH, NA, , , ","Match","Non_Exact","27580 STATE RTE 7, MARIETTA, OH, 45750","640831004","L","39","167","021100","3014"
"18003 woodsfield rd ste 2","caldwell","OH",NA,"18003 woodsfield rd ste 2, caldwell, OH, NA",39.7418361393316,-81.5076742097709,9592,"18003 woodsfield rd ste 2, caldwell, OH, NA, , , ","Match","Non_Exact","18003 WOODSFIELD RD, CALDWELL, OH, 43724","38020812","L","39","121","968401","2058"
"320 main st","pomeroy","OH",45769,"320 main st, pomeroy, OH, 45769",NA,NA,9593,"320 main st, pomeroy, OH, 45769, , , ","Tie",NA,NA,NA,NA,NA,NA,NA,NA
"5900 sawmill rd #250","dublin","OH",43017,"5900 sawmill rd #250, dublin, OH, 43017",40.0888038383091,-83.0918151441265,9594,"5900 sawmill rd #250, dublin, OH, 43017, , , ","Match","Exact","5900 SAWMILL RD, DUBLIN, OH, 43017","218686027","R","39","049","006396","1022"
"30775 bainbridge rd ste 220","solon","OH",NA,"30775 bainbridge rd ste 220, solon, OH, NA",41.4019187931353,-81.4635798164135,9595,"30775 bainbridge rd ste 220, solon, OH, NA, , , ","Match","Non_Exact","30775 BAINBRIDGE RD, SOLON, OH, 44139","650916797","L","39","035","184104","2023"
"2113 greenhouse road","zanesville","OH",43701,"2113 greenhouse road, zanesville, OH, 43701",39.8960161463598,-82.0341439650967,9596,"2113 greenhouse road, zanesville, OH, 43701, , , ","Match","Exact","2113 GREENHOUSE RD, ZANESVILLE, OH, 43701","45610386","R","39","119","912300","3020"
"1648 lower elkton rd","columbiana","OH",44408,"1648 lower elkton rd, columbiana, OH, 44408",40.8749749294583,-80.7076893642418,9597,"1648 lower elkton rd, columbiana, OH, 44408, , , ","Match","Exact","1648 LOWER ELKTON RD, COLUMBIANA, OH, 44408","63650533","R","39","029","950200","5004"
"2039 josephine road","brunswick","OH",NA,"2039 josephine road, brunswick, OH, NA",41.2194453759208,-81.8344843860372,9598,"2039 josephine road, brunswick, OH, NA, , , ","Match","Non_Exact","2039 JOSEPHINE BLVD, BRUNSWICK, OH, 44212","58691601","L","39","103","416100","3011"
"766 north river rd  n w","warren","OH",44483,"766 north river rd  n w, warren, OH, 44483",41.266025777998,-80.8312658446958,9599,"766 north river rd  n w, warren, OH, 44483, , , ","Match","Exact","766 N RIVER RD NW, WARREN, OH, 44483","647154085","L","39","155","921200","1029"
"440 n main st","north canton","OH",NA,"440 n main st, north canton, OH, NA",40.8800766467165,-81.4028052786763,9600,"440 n main st, north canton, OH, NA, , , ","Match","Non_Exact","440 N MAIN ST, NORTH CANTON, OH, 44720","64693656","R","39","151","712000","4021"
"878 sr 123","lebanon","OH",NA,"878 sr 123, lebanon, OH, NA",39.4181957031502,-84.1579184329595,9601,"878 sr 123, lebanon, OH, NA, , , ","Match","Non_Exact","878 STATE RTE 123, LEBANON, OH, 45036","159026202","L","39","165","031200","1002"
"3750 orange place","beachwood","OH",44122,"3750 orange place, beachwood, OH, 44122",41.4606964107246,-81.4880795987167,9602,"3750 orange place, beachwood, OH, 44122, , , ","Match","Exact","3750 ORANGE PL, BEACHWOOD, OH, 44122","651569737","R","39","035","197100","1013"
"8350 cornell rd","cincinnati","OH",NA,"8350 cornell rd, cincinnati, OH, NA",39.2649400702853,-84.3355206941724,9603,"8350 cornell rd, cincinnati, OH, NA, , , ","Match","Non_Exact","8350 CORNELL RD, CINCINNATI, OH, 45249","103945776","L","39","061","024301","4009"
"123 n 6th st","ironton","OH",45638,"123 n 6th st, ironton, OH, 45638",38.5376960375894,-82.6828663946177,9604,"123 n 6th st, ironton, OH, 45638, , , ","Match","Exact","123 N 6TH ST, IRONTON, OH, 45638","55028408","R","39","087","050300","1016"
"1132 30th st ne","canton","OH",NA,"1132 30th st ne, canton, OH, NA",40.8308467218766,-81.3619376016731,9605,"1132 30th st ne, canton, OH, NA, , , ","Match","Non_Exact","1132 30TH ST NE, CANTON, OH, 44714","64679392","R","39","151","712300","1047"
"100 saurer st","rittman","OH",44270,"100 saurer st, rittman, OH, 44270",40.9743126930306,-81.7995729501955,9606,"100 saurer st, rittman, OH, 44270, , , ","Match","Exact","100 SAURER ST, RITTMAN, OH, 44270","58720327","R","39","169","003500","1014"
"1155 elm st","grafton","OH",NA,"1155 elm st, grafton, OH, NA",41.2790690174033,-82.0511472432112,9607,"1155 elm st, grafton, OH, NA, , , ","Match","Non_Exact","1155 ELM ST, GRAFTON, OH, 44044","55414122","R","39","093","095100","2019"
"14241 airport hwy ste 9","swanton","OH",43558,"14241 airport hwy ste 9, swanton, OH, 43558",41.5811822176415,-83.8799837482453,9608,"14241 airport hwy ste 9, swanton, OH, 43558, , , ","Match","Exact","14241 AIRPORT HWY, SWANTON, OH, 43558","642870969","R","39","095","009500","1021"
"3445 princeton rd","hamilton","OH",45011,"3445 princeton rd, hamilton, OH, 45011",39.3904958664207,-84.5009970573442,9609,"3445 princeton rd, hamilton, OH, 45011, , , ","Match","Exact","3445 PRINCETON RD, HAMILTON, OH, 45011","641178451","R","39","017","011004","2000"
"201 northfield rd","bedford","OH",44146,"201 northfield rd, bedford, OH, 44146",NA,NA,9610,"201 northfield rd, bedford, OH, 44146, , , ","No_Match",NA,NA,NA,NA,NA,NA,NA,NA
"1179 crater lake ln","worthingto","OH",NA,"1179 crater lake ln, worthingto, OH, NA",40.1232039290769,-82.9852346904849,9611,"1179 crater lake ln, worthingto, OH, NA, , , ","Match","Non_Exact","1179 CRATER LAKE LN, WORTHINGTON, OH, 43085","218663780","R","39","049","007048","2009"
"139 ghent rd","fairlawn","OH",NA,"139 ghent rd, fairlawn, OH, NA",41.1340865058002,-81.6143940434474,9612,"139 ghent rd, fairlawn, OH, NA, , , ","Match","Non_Exact","139 GHENT RD, FAIRLAWN, OH, 44333","61336394","R","39","153","532202","2007"
"4375 chidlaw rd","dayton","OH",45433,"4375 chidlaw rd, dayton, OH, 45433",NA,NA,9613,"4375 chidlaw rd, dayton, OH, 45433, , , ","No_Match",NA,NA,NA,NA,NA,NA,NA,NA
"1161 edwards rd","cincinnati","OH",45208,"1161 edwards rd, cincinnati, OH, 45208",39.132030620414,-84.4441110680932,9614,"1161 edwards rd, cincinnati, OH, 45208, , , ","Match","Exact","1161 EDWARDS RD, CINCINNATI, OH, 45208","103931142","L","39","061","004900","3009"
"7124 d miami ave","cincinnati","OH",45243,"7124 d miami ave, cincinnati, OH, 45243",39.1895914396238,-84.3630746914008,9615,"7124 d miami ave, cincinnati, OH, 45243, , , ","Match","Non_Exact","7124 MIAMI AVE, CINCINNATI, OH, 45243","103939139","R","39","061","024100","6002"
"6768 darke preble county line","lewisburg","OH",NA,"6768 darke preble county line, lewisburg, OH, NA",39.917537287971,-84.5510986905282,9616,"6768 darke preble county line, lewisburg, OH, NA, , , ","Match","Non_Exact","6768 DARKE-PREBLE COUNTY LINE RD, LEWISBURG, OH, 45338","54546504","R","39","037","570102","1048"
"42009 emerson ct","elyria","OH",44035,"42009 emerson ct, elyria, OH, 44035",41.389558197559,-82.1362560940704,9617,"42009 emerson ct, elyria, OH, 44035, , , ","Match","Exact","42009 EMERSON CT, ELYRIA, OH, 44035","55419348","L","39","093","070400","2000"
"po box 1878","west chester","OH",45071,"po box 1878, west chester, OH, 45071",NA,NA,9618,"po box 1878, west chester, OH, 45071, , , ","No_Match",NA,NA,NA,NA,NA,NA,NA,NA
"13397 smith rd","middleburg hts","OH",NA,"13397 smith rd, middleburg hts, OH, NA",41.3731739573534,-81.7850688025497,9619,"13397 smith rd, middleburg hts, OH, NA, , , ","Match","Non_Exact","13397 SMITH RD, MIDDLEBURG HEIGHTS, OH, 44130","61104068","L","39","035","173103","2000"
"2271 e main st","lancaster","OH",43130,"2271 e main st, lancaster, OH, 43130",39.7170976550831,-82.5468404710451,9620,"2271 e main st, lancaster, OH, 43130, , , ","Match","Exact","2271 E MAIN ST, LANCASTER, OH, 43130","37222507","L","39","045","031000","3029"
"3265 king rd","toledo","OH",43617,"3265 king rd, toledo, OH, 43617",41.6768812138602,-83.7228662691281,9621,"3265 king rd, toledo, OH, 43617, , , ","Match","Non_Exact","3265 N KING RD, TOLEDO, OH, 43617","33927166","L","39","095","009203","1005"
"6749 eastland rd  ste e","middleburg hts","OH",44130,"6749 eastland rd  ste e, middleburg hts, OH, 44130",41.3870847819163,-81.8430466574402,9622,"6749 eastland rd  ste e, middleburg hts, OH, 44130, , , ","Match","Non_Exact","6749 EASTLAND RD, MIDDLEBURG HEIGHTS, OH, 44130","638928462","R","39","035","173104","1009"
"900 wooster rd n","barberton","OH",NA,"900 wooster rd n, barberton, OH, NA",41.0294918935562,-81.5881313817331,9623,"900 wooster rd n, barberton, OH, NA, , , ","Match","Non_Exact","900 N WOOSTER RD, BARBERTON, OH, 44203","61342438","L","39","153","510200","3049"
"10294 gentlewind dr","montgomery","OH",NA,"10294 gentlewind dr, montgomery, OH, NA",39.2459274650789,-84.3607995331786,9624,"10294 gentlewind dr, montgomery, OH, NA, , , ","Match","Non_Exact","10294 GENTLEWIND DR, MONTGOMERY, OH, 45242","647383204","R","39","061","023902","1000"
"10211 madison rd","montville","OH",NA,"10211 madison rd, montville, OH, NA",41.5943728147021,-81.0511784777405,9625,"10211 madison rd, montville, OH, NA, , , ","Match","Non_Exact","10211 MADISON RD, MONTVILLE, OH, 44064","137441004","R","39","055","310200","1008"
"2206 yorkshire rd","columbus","OH",NA,"2206 yorkshire rd, columbus, OH, NA",40.0006898375624,-83.0678238978722,9626,"2206 yorkshire rd, columbus, OH, NA, , , ","Match","Non_Exact","2206 YORKSHIRE RD, COLUMBUS, OH, 43221","218652313","R","39","049","006500","4012"
"4612 south blvd nw","canton","OH",44718,"4612 south blvd nw, canton, OH, 44718",40.8477402612264,-81.4532021007254,9627,"4612 south blvd nw, canton, OH, 44718, , , ","Match","Exact","4612 SOUTH BLVD NW, CANTON, OH, 44718","64722955","R","39","151","711322","1004"
"1267 s prospect st","marion","OH",43302,"1267 s prospect st, marion, OH, 43302",40.5650276344334,-83.1384736751405,9628,"1267 s prospect st, marion, OH, 43302, , , ","Match","Exact","1267 S PROSPECT ST, MARION, OH, 43302","12713430","L","39","101","000400","3035"
"515 waterbury blvd","gahanna","OH",43230,"515 waterbury blvd, gahanna, OH, 43230",40.0078317169201,-82.8635661189241,9629,"515 waterbury blvd, gahanna, OH, 43230, , , ","Match","Exact","515 WATERBURY BLVD, GAHANNA, OH, 43230","135747023","R","39","049","007427","1002"
"785 harwick ct","tipp city","OH",NA,"785 harwick ct, tipp city, OH, NA",39.9824928169283,-84.2138440339168,9630,"785 harwick ct, tipp city, OH, NA, , , ","Match","Non_Exact","785 HARDWICK CT, TIPP CITY, OH, 45371","135304102","R","39","109","350102","1031"
"14205 old state line rd","swanton","OH",NA,"14205 old state line rd, swanton, OH, NA",41.6174722046522,-83.8809242503279,9631,"14205 old state line rd, swanton, OH, NA, , , ","Match","Non_Exact","14205 OLD STATE LINE RD, SWANTON, OH, 43558","32841444","L","39","095","009400","3027"
"4456 hamann pwy","willoughby","OH",NA,"4456 hamann pwy, willoughby, OH, NA",41.6348114631458,-81.4215616402897,9632,"4456 hamann pwy, willoughby, OH, NA, , , ","Match","Non_Exact","4456 HAMANN PKWY, WILLOUGHBY, OH, 44094","137460552","R","39","085","201200","2001"
"4755 hanley rd","millbury","OH",43447,"4755 hanley rd, millbury, OH, 43447",41.5293147540453,-83.487669272804,9633,"4755 hanley rd, millbury, OH, 43447, , , ","Match","Exact","4755 HANLEY RD, MILLBURY, OH, 43447","38731522","R","39","173","020902","1035"
"4700 round house cir","monclova","OH",NA,"4700 round house cir, monclova, OH, NA",41.5531368953735,-83.7317666271123,9634,"4700 round house cir, monclova, OH, NA, , , ","Match","Non_Exact","4700 ROUND HOUSE CI, MONCLOVA, OH, 43542","633974373","R","39","095","009003","2011"
"4204 carriagelite dr","blue ash","OH",NA,"4204 carriagelite dr, blue ash, OH, NA",39.2733229192227,-84.3895273836358,9635,"4204 carriagelite dr, blue ash, OH, NA, , , ","Match","Non_Exact","4204 CARRIAGELITE DR, BLUE ASH, OH, 45241","103945002","R","39","061","023001","1011"
"1421 halo st","columbus","OH",43240,"1421 halo st, columbus, OH, 43240",40.1516885917757,-82.9802744386243,9636,"1421 halo st, columbus, OH, 43240, , , ","Match","Exact","1421 HALO ST, COLUMBUS, OH, 43240","637201948","R","39","041","012400","3022"
"1674 sam krabill ave ne","east canton","OH",44730,"1674 sam krabill ave ne, east canton, OH, 44730",40.7789532991475,-81.2134639105675,9637,"1674 sam krabill ave ne, east canton, OH, 44730, , , ","Match","Non_Exact","1674 SAM KRABILL AVE SE, EAST CANTON, OH, 44730","64710051","L","39","151","713000","2017"
