tendigit_fips,year,subdivisionname,subdivisiontype,county,taxtype,purpose2,description,duration,millagepercent,votesfor,votesagainst,votes_pct_for,votes_pct_against,fips_id,margin_against,failed_levy,close_3,close_5,close_7_5
3900716560,2008,Colebrook,Township,Ashtabula,Property,roads,R,4,1.25,245,132,64.98674011230469,35.01325988769531,3900716560,-14.986740112304688,0,0,0,0
3900716560,2013,Colebrook,Township,Ashtabula,Property,roads,A,5,1.9,85,111,43.367347717285156,56.632652282714844,3900716560,6.632652282714844,1,0,0,1
3900716560,2014,Colebrook,Township,Ashtabula,Property,roads,A,5,1.9,67,68,49.62963104248047,50.37036895751953,3900716560,0.37036895751953125,1,1,1,1
3900716560,2015,Colebrook,Township,Ashtabula,Property,roads,A,5,1.9,75,51,59.52381134033203,40.47618865966797,3900716560,-9.523811340332031,0,0,0,0
3900716560,2016,Colebrook,Township,Ashtabula,Property,roads,R,4,1.25,239,126,65.47945404052734,34.520545959472656,3900716560,-15.479454040527344,0,0,0,0
3900716560,2019,Colebrook,Township,Ashtabula,property,roads,R,5,1.9,113,56,66.86390686035156,33.13609313964844,3900716560,-16.863906860351563,0,0,0,0
3900716560,2020,Colebrook,Township,Ashtabula,property,roads,R,5,1.25,263,149,63.83495330810547,36.16504669189453,3900716560,-13.834953308105469,0,0,0,0
3900718350,2004,Conneaut,City,Ashtabula,Income,roads,A,1000,.15,2120,3136,40.33485412597656,59.66514587402344,3918350,9.6651458740234375,1,0,0,0
3900718350,2012,Conneaut,City,Ashtabula,Property,roads,A,10,2.75,2244,2414,48.1751823425293,51.8248176574707,3918350,1.8248176574707031,1,1,1,1
3900718350,2013,Conneaut,City,Ashtabula,Property,roads,A,5,2.75,1299,1042,55.48910903930664,44.51089096069336,3918350,-5.489109039306641,0,0,0,1
3900718350,2017,Conneaut,City,Ashtabula,Property,roads,R,5,2.75,1465,788,65.0244140625,34.9755859375,3918350,-15.0244140625,0,0,0,0
3900721672,1994,Denmark,Township,Ashtabula,Property,roads,A,5,1,122,91,57.27699661254883,42.72300338745117,3900721672,-7.276996612548828,0,0,0,1
3900721672,1998,Denmark,Township,Ashtabula,Property,roads,R,5,1,175,84,67.56756591796875,32.43243408203125,3900721672,-17.56756591796875,0,0,0,0
3900721672,2000,Denmark,Township,Ashtabula,Property,roads,A,5,1.5,102,83,55.135135650634766,44.864864349365234,3900721672,-5.135135650634766,0,0,0,1
3900721672,2003,Denmark,Township,Ashtabula,Property,roads,R,5,1,104,44,70.27027130126953,29.72972869873047,3900721672,-20.27027130126953,0,0,0,0
3900721672,2005,Denmark,Township,Ashtabula,Property,roads,R,5,1.5,139,82,62.89592742919922,37.10407257080078,3900721672,-12.895927429199219,0,0,0,0
3900721672,2009,Denmark,Township,Ashtabula,Property,roads,R,5,1,56,18,75.67567443847656,24.324325561523438,3900721672,-25.675674438476563,0,0,0,0
3900721672,2010,Denmark,Township,Ashtabula,Property,roads,R,5,1.5,190,72,72.51908111572266,27.480918884277344,3900721672,-22.519081115722656,0,0,0,0
3900721672,2013,Denmark,Township,Ashtabula,Property,roads,R,5,1,136,45,75.13812255859375,24.86187744140625,3900721672,-25.13812255859375,0,0,0,0
3900721672,2014,Denmark,Township,Ashtabula,Property,roads,R,5,1.5,168,48,77.77777862548828,22.22222137451172,3900721672,-27.77777862548828,0,0,0,0
3900721672,2018,Denmark,Township,Ashtabula,Property,roads,R,5,1,179,79,69.37984466552734,30.620155334472656,3900721672,-19.379844665527344,0,0,0,0
3900721672,2019,Denmark,Township,Ashtabula,property,roads,R,5,1.5,110,45,70.967742919921875,29.032257080078125,3900721672,-20.967742919921875,0,0,0,0
3900722344,1994,Dorset,Township,Ashtabula,Property,roads,R,5,1,123,54,69.49152374267578,30.50847625732422,3900722344,-19.49152374267578,0,0,0,0
3900722344,1999,Dorset,Township,Ashtabula,Property,roads,A,5,1,79,22,78.21781921386719,21.782180786132813,3900722344,-28.217819213867188,0,0,0,0
3900722344,2003,Dorset,Township,Ashtabula,Property,roads,R,5,1,174,48,78.37837982177734,21.621620178222656,3900722344,-28.378379821777344,0,0,0,0
3900722344,2008,Dorset,Township,Ashtabula,Property,roads,R,5,1,269,121,68.97435760498047,31.02564239501953,3900722344,-18.97435760498047,0,0,0,0
3900722344,2014,Dorset,Township,Ashtabula,Property,roads,R,5,1,95,31,75.3968276977539,24.603172302246094,3900722344,-25.396827697753906,0,0,0,0
3900729610,1993,Geneva,City,Ashtabula,Property,roads,A,5,2,680,924,42.39401626586914,57.60598373413086,3929610,7.605983734130859,1,0,0,0
3900729610,1994,Geneva,City,Ashtabula,Property,roads,A,5,2,618,640,49.12559509277344,50.87440490722656,3929610,0.8744049072265625,1,1,1,1
3900729610,1998,Geneva,City,Ashtabula,Income,roads,A,2,.5,620,1127,35.489410400390625,64.510589599609375,3929610,14.510589599609375,1,0,0,0
3900729610,2001,Geneva,City,Ashtabula,Property,roads,A,5,3,327,404,44.73324203491211,55.26675796508789,3929610,5.266757965087891,1,0,0,1
3900729624,1994,Geneva,Township,Ashtabula,Property,roads,R,5,1,310,365,45.925926208496094,54.074073791503906,3900729624,4.074073791503906,1,0,1,1
3900729624,1996,Geneva,Township,Ashtabula,Property,roads,A,5,2,516,713,41.985355377197266,58.014644622802734,3900729624,8.014644622802734,1,0,0,0
3900729624,1997,Geneva,Township,Ashtabula,Property,roads,A,5,1,406,421,49.093109130859375,50.906890869140625,3900729624,0.906890869140625,1,1,1,1
3900729624,1998,Geneva,Township,Ashtabula,Property,roads,A,5,1,247,307,44.5848388671875,55.4151611328125,3900729624,5.4151611328125,1,0,0,1
3900729624,1999,Geneva,Township,Ashtabula,Property,roads,A,5,1,273,155,63.7850456237793,36.2149543762207,3900729624,-13.785045623779297,0,0,0,0
3900729624,2003,Geneva,Township,Ashtabula,Property,roads,R,5,1,338,265,56.05306625366211,43.94693374633789,3900729624,-6.053066253662109,0,0,0,1
3900729624,2008,Geneva,Township,Ashtabula,Property,roads,R,5,1,910,591,60.62624740600586,39.37375259399414,3900729624,-10.62624740600586,0,0,0,0
3900729624,2013,Geneva,Township,Ashtabula,Property,roads,R,5,1,409,221,64.9206314086914,35.079368591308594,3900729624,-14.920631408691406,0,0,0,0
3900729624,2017,Geneva,Township,Ashtabula,Property,roads,A,5,1,84,53,61.31386947631836,38.68613052368164,3900729624,-11.31386947631836,0,0,0,0
3900729624,2018,Geneva,Township,Ashtabula,Property,roads,R,5,1,693,332,67.60975646972656,32.39024353027344,3900729624,-17.609756469726563,0,0,0,0
3900729624,2021,Geneva,Township,Ashtabula,property,roads,R,5,1,259,167,60.79812240600586,39.20187759399414,3900729624,-10.79812240600586,0,0,0,0
3900729652,1991,Geneva-on-the-Lake,Village,Ashtabula,Property,roads,R,-999,1.5,280,208,57.37704849243164,42.62295150756836,3929652,-7.377048492431641,0,0,0,1
3900729652,1995,Geneva-on-the-Lake,Village,Ashtabula,Property,roads,R,5,1.5,278,116,70.5583724975586,29.441627502441406,3929652,-20.558372497558594,0,0,0,0
3900729652,2000,Geneva-on-the-Lake,Village,Ashtabula,Property,roads,A,4,1.5,265,180,59.550559997558594,40.449440002441406,3929652,-9.550559997558594,0,0,0,0
3900729652,2004,Geneva-on-the-Lake,Village,Ashtabula,Property,roads,R,4,1.5,382,196,66.0899658203125,33.9100341796875,3929652,-16.0899658203125,0,0,0,0
3900729652,2009,Geneva-on-the-Lake,Village,Ashtabula,Property,roads,R,4,1.5,80,31,72.07207489013672,27.92792510986328,3929652,-22.07207489013672,0,0,0,0
3900729652,2012,Geneva-on-the-Lake,Village,Ashtabula,Property,roads,A,4,.5,204,259,44.06047439575195,55.93952560424805,3929652,5.939525604248047,1,0,0,1
3900729652,2013,Geneva-on-the-Lake,Village,Ashtabula,Property,roads,R,4,1.5,56,39,58.94736862182617,41.05263137817383,3929652,-8.947368621826172,0,0,0,0
3900729652,2016,Geneva on the Lake,Village,Ashtabula,Property,roads,R,5,1.5,297,151,66.29463958740234,33.705360412597656,3929652,-16.294639587402344,0,0,0,0
3900729652,2018,Geneva on the Lake,Village,Ashtabula,Property,roads,A,5,.9,191,155,55.20231246948242,44.79768753051758,3929652,-5.202312469482422,0,0,0,1
3900729652,2021,Geneva on the Lake,Village,Ashtabula,property,roads,R,5,1.5,113,76,59.788360595703125,40.211639404296875,3929652,-9.788360595703125,0,0,0,0
3900733642,1992,Harpersfield,Township,Ashtabula,Property,roads,R,5,1,461,151,75.32679748535156,24.673202514648438,3900733642,-25.326797485351563,0,0,0,0
3900733642,1993,Harpersfield,Township,Ashtabula,Property,roads,A,5,1,136,114,54.400001525878906,45.599998474121094,3900733642,-4.400001525878906,0,0,1,1
3900733642,1996,Harpersfield,Township,Ashtabula,Property,roads,R,5,1,657,404,61.92271423339844,38.07728576660156,3900733642,-11.922714233398438,0,0,0,0
3900733642,1997,Harpersfield,Township,Ashtabula,Property,roads,R,5,1,485,238,67.08160400390625,32.91839599609375,3900733642,-17.08160400390625,0,0,0,0
3900733642,2001,Harpersfield,Township,Ashtabula,Property,roads,R,5,1,385,195,66.37931060791016,33.620689392089844,3900733642,-16.379310607910156,0,0,0,0
3900733642,2003,Harpersfield,Township,Ashtabula,Property,roads,R,5,1,148,118,55.63909912109375,44.36090087890625,3900733642,-5.63909912109375,0,0,0,1
3900733642,2006,Harpersfield,Township,Ashtabula,Property,roads,R,5,1,725,361,66.75875091552734,33.241249084472656,3900733642,-16.758750915527344,0,0,0,0
3900733642,2008,Harpersfield,Township,Ashtabula,Property,roads,R,5,1,499,333,59.97595977783203,40.02404022216797,3900733642,-9.975959777832031,0,0,0,0
3900733642,2011,Harpersfield,Township,Ashtabula,Property,roads,R,5,1,637,348,64.67005157470703,35.32994842529297,3900733642,-14.670051574707031,0,0,0,0
3900733642,2013,Harpersfield,Township,Ashtabula,Property,roads,R,5,1,103,31,76.86566925048828,23.13433074951172,3900733642,-26.86566925048828,0,0,0,0
3900733642,2016,Harpersfield,Township,Ashtabula,Property,roads,R,5,1.5,881,476,64.92262268066406,35.07737731933594,3900733642,-14.922622680664063,0,0,0,0
3900733642,2017,Harpersfield,Township,Ashtabula,Property,roads,R,5,1.5,427,305,58.33333206176758,41.66666793823242,3900733642,-8.333332061767578,0,0,0,0
3900733642,2019,Hartsgrove,Township,Ashtabula,property,roads,R,5,2,174,66,72.5,27.5,3900733642,-22.5,0,0,0,0
3900733642,2021,Harpersfield,Township,Ashtabula,property,roads,R,5,1.5,367,174,67.83734130859375,32.16265869140625,3900733642,-17.83734130859375,0,0,0,0
3900734300,1991,Hartsgrove,Township,Ashtabula,Property,roads,A,-999,2,175,278,38.63134765625,61.36865234375,3900734300,11.36865234375,1,0,0,0
3900734300,1992,Hartsgrove,Township,Ashtabula,Property,roads,A,-999,2,238,303,43.99260711669922,56.00739288330078,3900734300,6.007392883300781,1,0,0,1
3900734300,1993,Hartsgrove,Township,Ashtabula,Property,roads,A,5,2,203,223,47.65258026123047,52.34741973876953,3900734300,2.3474197387695313,1,1,1,1
3900734300,1994,Hartsgrove,Township,Ashtabula,Property,roads,A,5,2,185,196,48.55643081665039,51.44356918334961,3900734300,1.4435691833496094,1,1,1,1
3900734300,1995,Hartsgrove,Township,Ashtabula,Property,roads,A,5,2,214,160,57.2192497253418,42.7807502746582,3900734300,-7.219249725341797,0,0,0,1
3900734300,1997,Hartsgrove,Township,Ashtabula,Property,roads,A,5,1.5,216,160,57.446807861328125,42.553192138671875,3900734300,-7.446807861328125,0,0,0,1
3900734300,1999,Hartsgrove,Township,Ashtabula,Property,roads,R,1000,2,256,169,60.235294342041016,39.764705657958984,3900734300,-10.235294342041016,0,0,0,0
3900734300,2001,Hartsgrove,Township,Ashtabula,Property,roads,R,5,1.5,316,159,66.52631378173828,33.47368621826172,3900734300,-16.52631378173828,0,0,0,0
3900734300,2004,Hartsgrove,Township,Ashtabula,Property,roads,R,5,2,397,261,60.334346771240234,39.665653228759766,3900734300,-10.334346771240234,0,0,0,0
3900734300,2006,Hartsgrove,Township,Ashtabula,Property,roads,A,1,1,263,271,49.25093460083008,50.74906539916992,3900734300,0.7490653991699219,1,1,1,1
3900734300,2007,Hartsgrove,Township,Ashtabula,Property,roads,R,1000,1.5,117,54,68.421051025390625,31.578948974609375,3900734300,-18.421051025390625,0,0,0,0
3900734300,2009,Hartsgrove,Township,Ashtabula,Property,roads,R,5,2,233,205,53.196346282958984,46.803653717041016,3900734300,-3.1963462829589844,0,0,1,1
3900734300,2014,Hartsgrove,Township,Ashtabula,Property,roads,R,5,2,249,184,57.505775451660156,42.494224548339844,3900734300,-7.505775451660156,0,0,0,0
3900738500,1993,Jefferson,Village,Ashtabula,Property,roads,R,5,2,542,310,63.61502456665039,36.38497543334961,3938500,-13.61502456665039,0,0,0,0
3900738500,1998,Jefferson,Village,Ashtabula,Property,roads,R,5,2,874,426,67.23076629638672,32.76923370361328,3938500,-17.23076629638672,0,0,0,0
3900738500,2003,Jefferson,Village,Ashtabula,Property,roads,R,5,2,567,335,62.86030960083008,37.13969039916992,3938500,-12.860309600830078,0,0,0,0
3900738500,2008,Jefferson,Village,Ashtabula,Property,roads,R,5,2,949,496,65.67474365234375,34.32525634765625,3938500,-15.67474365234375,0,0,0,0
3900738500,2010,Jefferson,Village,Ashtabula,Property,roads,R,5,1.5,452,281,61.66439437866211,38.33560562133789,3938500,-11.66439437866211,0,0,0,0
3900738500,2013,Jefferson,Village,Ashtabula,Property,roads,R,5,2,525,263,66.6243667602539,33.375633239746094,3938500,-16.624366760253906,0,0,0,0
3900738500,2019,Jefferson,Village,Ashtabula,property,roads,R,5,2,534,174,75.4237289428711,24.576271057128906,3938500,-25.423728942871094,0,0,0,0
3900738500,2021,Jefferson,Village,Greene,property,roads,A,5,3,99,114,46.47887420654297,53.52112579345703,3938500,3.5211257934570313,1,0,1,1
3900738514,1994,Jefferson,Township,Ashtabula,Property,roads,A,5,2,220,224,49.5495491027832,50.4504508972168,3900738514,0.4504508972167969,1,1,1,1
3900738514,2001,Jefferson,Township,Ashtabula,Property,roads,R,5,1.5,367,218,62.735042572021484,37.264957427978516,3900738514,-12.735042572021484,0,0,0,0
3900738514,2006,Jefferson,Township,Ashtabula,Property,roads,R,5,1.5,270,174,60.81081008911133,39.18918991088867,3900738514,-10.810810089111328,0,0,0,0
3900738514,2010,Jefferson,Township,Ashtabula,Property,roads,R,5,1.5,452,281,61.66439437866211,38.33560562133789,3900738514,-11.66439437866211,0,0,0,0
3900738514,2015,Jefferson,Township,Ashtabula,Property,roads,R,5,1.5,424,230,64.83180236816406,35.16819763183594,3900738514,-14.831802368164063,0,0,0,0
3900738514,2021,Jefferson,Township,Ashtabula,property,roads,R,5,1.5,69,16,81.17646789550781,18.823532104492188,3900738514,-31.176467895507813,0,0,0,0
3900740404,1991,Kingsville,Township,Ashtabula,Property,roads,R,-999,1.5,428,148,74.30555725097656,25.694442749023438,3900740404,-24.305557250976563,0,0,0,0
3900740404,1994,Kingsville,Township,Ashtabula,Property,roads,A,1000,3,338,351,49.056602478027344,50.943397521972656,3900740404,0.94339752197265625,1,1,1,1
3900740404,1996,Kingsville,Township,Ashtabula,Property,roads,A,5,4,413,407,50.36585235595703,49.63414764404297,3900740404,-0.36585235595703125,0,1,1,1
3900740404,2000,Kingsville,Township,Ashtabula,Property,roads,R,5,4,599,248,70.7201919555664,29.279808044433594,3900740404,-20.720191955566406,0,0,0,0
3900740404,2001,Kingsville,Township,Ashtabula,Property,roads,R,5,1.5,103,52,66.45161437988281,33.54838562011719,3900740404,-16.451614379882813,0,0,0,0
3900740404,2005,Kingsville,Township,Ashtabula,Property,roads,R,5,1.5,367,280,56.72333908081055,43.27666091918945,3900740404,-6.723339080810547,0,0,0,1
3900740404,2010,Kingsville,Township,Ashtabula,Property,roads,R,5,4,357,294,54.83871078491211,45.16128921508789,3900740404,-4.838710784912109,0,0,1,1
3900740404,2015,Kingsville,Township,Ashtabula,Property,roads,R,5,4,465,159,74.51923370361328,25.48076629638672,3900740404,-24.51923370361328,0,0,0,0
3900740404,2021,Kingsville,Township,Ashtabula,property,roads,R,5,4,235,197,54.39814758300781,45.60185241699219,3900740404,-4.3981475830078125,0,0,1,1
3900742742,1993,Lenox,Township,Ashtabula,Property,roads,R,5,2,385,322,54.4554443359375,45.5445556640625,3900742742,-4.4554443359375,0,0,1,1
3900742742,1997,Lenox,Township,Ashtabula,Property,roads,R,5,2,189,155,54.94186019897461,45.05813980102539,3900742742,-4.941860198974609,0,0,1,1
3900742742,2001,Lenox,Township,Ashtabula,Property,roads,R,5,2,299,67,81.6939926147461,18.306007385253906,3900742742,-31.693992614746094,0,0,0,0
3900742742,2004,Lenox,Township,Ashtabula,Property,roads,R,5,2,203,346,36.976322174072266,63.023677825927734,3900742742,13.023677825927734,1,0,0,0
3900742742,2010,Lenox,Township,Ashtabula,Property,roads,R,5,2,89,110,44.72361755371094,55.27638244628906,3900742742,5.2763824462890625,1,0,0,1
3900742742,2016,Lenox,Township,Ashtabula,Property,roads,R,5,2,167,221,43.041236877441406,56.958763122558594,3900742742,6.958763122558594,1,0,0,1
3900751296,1994,Monroe,Township,Ashtabula,Property,roads,R,5,2,417,196,68.0261001586914,31.973899841308594,3900751296,-18.026100158691406,0,0,0,0
3900751296,1996,Monroe,Township,Ashtabula,Property,roads,R,5,2,405,320,55.86206817626953,44.13793182373047,3900751296,-5.862068176269531,0,0,0,1
3900751296,1998,Monroe,Township,Ashtabula,Property,roads,A,5,2,297,239,55.41044616699219,44.58955383300781,3900751296,-5.4104461669921875,0,0,0,1
3900751296,1999,Monroe,Township,Ashtabula,Property,roads,A,5,3,145,144,50.173011779785156,49.826988220214844,3900751296,-0.17301177978515625,0,1,1,1
3900751296,2000,Monroe,Township,Ashtabula,Property,roads,R,5,2,261,303,46.27659606933594,53.72340393066406,3900751296,3.7234039306640625,1,0,1,1
3900751296,2003,Monroe,Township,Ashtabula,Property,roads,A,5,1.5,317,229,58.05860900878906,41.94139099121094,3900751296,-8.0586090087890625,0,0,0,0
3900751296,2005,Monroe,Township,Ashtabula,Property,roads,R,5,2,223,243,47.85407638549805,52.14592361450195,3900751296,2.145923614501953,1,1,1,1
3900751296,2006,Monroe,Township,Ashtabula,Property,roads,R,5,1.5,431,104,80.56074523925781,19.439254760742188,3900751296,-30.560745239257813,0,0,0,0
3900751296,2009,Monroe,Township,Ashtabula,Property,roads,R,5,2,572,243,70.184051513671875,29.815948486328125,3900751296,-20.184051513671875,0,0,0,0
3900751296,2010,Monroe,Township,Ashtabula,Property,roads,R,5,2,536,229,70.06536102294922,29.93463897705078,3900751296,-20.06536102294922,0,0,0,0
3900751296,2011,Monroe,Township,Ashtabula,Property,roads,R,5,1.5,326,200,61.97718811035156,38.02281188964844,3900751296,-11.977188110351563,0,0,0,0
3900751296,2014,Monroe,Township,Ashtabula,Property,roads,R,5,2,403,197,67.16666412353516,32.833335876464844,3900751296,-17.166664123535156,0,0,0,0
3900751296,2015,Monroe,Township,Ashtabula,Property,roads,R,5,2,438,277,61.25873947143555,38.74126052856445,3900751296,-11.258739471435547,0,0,0,0
3900751296,2018,Monroe,Township,Ashtabula,Property,roads,R,5,1.5,463,79,85.42435455322266,14.575645446777344,3900751296,-35.424354553222656,0,0,0,0
3900751296,2020,Monroe,Township,Ashtabula,property,roads,R,5,1.5,688,299,69.7061767578125,30.2938232421875,3900751296,-19.7061767578125,0,0,0,0
3900752066,1994,Morgan,Township,Ashtabula,Property,roads,R,-999,1.5,112,487,18.697830200195313,81.30216979980469,3900752066,31.302169799804688,1,0,0,0
3900752066,1995,Morgan,Township,Ashtabula,Property,roads,R,5,1.5,162,82,66.39344024658203,33.60655975341797,3900752066,-16.39344024658203,0,0,0,0
3900752066,1998,Morgan,Township,Ashtabula,Property,roads,R,5,1.5,264,591,30.877193450927734,69.122802734375,3900752066,19.122802734375,1,0,0,0
3900752066,1999,Morgan,Township,Ashtabula,Property,roads,R,5,1.5,152,68,69.090911865234375,30.909088134765625,3900752066,-19.090911865234375,0,0,0,0
3900752066,2000,Morgan,Township,Ashtabula,Property,roads,R,5,3,95,1320,6.713780879974365,93.28621673583984,3900752066,43.286216735839844,1,0,0,0
3900752066,2001,Morgan,Township,Ashtabula,Property,roads,R,5,1.5,111,182,37.88396072387695,62.11603927612305,3900752066,12.116039276123047,1,0,0,0
3900752066,2004,Morgan,Township,Ashtabula,Property,roads,R,5,1.5,64,202,24.060150146484375,75.939849853515625,3900752066,25.939849853515625,1,0,0,0
3900752066,2005,Morgan,Township,Ashtabula,Property,roads,R,5,1.5,186,173,51.810585021972656,48.189414978027344,3900752066,-1.8105850219726563,0,1,1,1
