"tendigit_fips","year","tax_type","purpose2","description","millage_percent","duration","votes_pct_for","fail_flg"
3900918588,1999,"Property","roads","R",5,5,58.4699453551913,0
3900918588,2003,"Property","roads","R",5,5,62.9139072847682,0
3900918588,2009,"Property","roads","R",5,3,61.7391304347826,0
3900918588,2012,"Property","roads","R",0.5,5,48.6631016042781,1
3900918588,2017,"Property","roads","A",1,5,55.6291390728477,0
3900922414,1992,"Property","roads","R",1,5,54.5454545454545,0
3900922414,1995,"Property","roads","R",2,5,61.2052730696798,0
3900922414,1997,"Property","roads","R",1,5,62.2395833333333,0
3900922414,2000,"Property","roads","R",2,5,64.7916666666667,0
3900922414,2002,"Property","roads","R",1,5,58,0
3900922414,2004,"Property","roads","R",2,5,58.0803937653815,0
3900922414,2006,"Property","roads","R",1,5,62.3554153522608,0
3900922414,2009,"Property","roads","R",2,5,62.3233908948195,0
3900922414,2012,"property","roads","R",1,5,59.2982456140351,0
3900922414,2014,"Property","roads","R",2,5,63.3074935400517,0
3900922414,2017,"Property","roads","R",1,4,73.2899022801303,0
3900930674,1991,"Property","roads","R",2,5,51.5426497277677,0
3900930674,1994,"Property","roads","R",1,5,60.4494382022472,0
3900930674,1996,"Property","roads","R",2,-999,57.3899371069182,0
3900930674,1999,"Property","roads","A",1,5,56.3793103448276,0
3900930674,2001,"Property","roads","R",2,5,64.5669291338583,0
3900930674,2003,"Property","roads","R",1,5,67.5438596491228,0
3900930674,2005,"Property","roads","R",2,5,59.0497737556561,0
3900930674,2008,"Property","roads","R",1,4,69.5447409733124,0
3900930674,2011,"Property","roads","R",2,5,65.2654867256637,0
3900930674,2013,"Property","roads","R",1,4,68.6006825938567,0
3900930674,2016,"Property","roads","R",2,5,65.2920962199313,0
3900930674,2017,"Property","roads","R",1,4,75.531914893617,0
3900942420,1991,"Property","roads","R",1,5,71.0575139146568,0
3900942420,2007,"Property","roads","A",1,5,77.6119402985075,0
3900942420,2012,"Property","roads","R",1,5,59.8002496878901,0
3900944590,1992,"Property","roads","R",1.5,5,46.403242147923,1
3900944590,1998,"Property","roads","R",1,5,66.5540540540541,0
3900944590,1999,"Property","roads","A",0.5,5,61.5916955017301,0
3900944590,2001,"Property","roads","R",1,5,64.0287769784173,0
3900944590,2005,"Property","roads","R",1.5,5,45.748987854251,1
3900944590,2009,"Property","roads","R",1.5,5,72.6047904191617,0
3900944590,2011,"Property","roads","A",1,5,62.5570776255708,0
3900944590,2014,"Property","roads","R",1.5,5,62.962962962963,0
3900944590,2016,"Property","roads","R",2,5,57.2192513368984,0
3900953886,1997,"Property","roads","R",2,5,57.9554189085319,0
3900953886,2000,"Property","roads","R",2,5,53.0973451327434,0
3900953886,2001,"Property","roads","R",3,5,39.2226148409894,1
3900953886,2004,"Property","roads","R",3,5,29.1735995562951,1
3900953886,2005,"Property","roads","R",2,5,66.2857142857143,0
3900953886,2006,"Property","roads","R",3,5,52.8099910793934,0
3900953886,2011,"Property","roads","R",3,5,48.0220791168353,1
3900953886,2017,"Property","roads","R",2,5,67.9738562091503,0
3900968238,1994,"Property","roads","R",3.3,5,63.2,0
3900968238,1997,"Property","roads","R",5.5,5,15.3970826580227,1
3900968238,2004,"Property","roads","R",3.3,5,56.1643835616438,0
3900968238,2009,"Property","roads","R",3.3,5,71.3483146067416,0
3900968238,2013,"Property","roads","A",2.2,5,93.9226519337017,0
3900968238,2014,"Property","roads","R",3.3,5,78.8863109048724,0
3900977406,1993,"Property","roads","R",3.2,3,65.4135338345865,0
3900977406,1997,"Property","roads","R",3.2,5,68.75,0
3900977406,2002,"Property","roads","R",3.2,5,67.1641791044776,0
3900977406,2008,"Property","roads","R",3.2,3,7.36714975845411,1
3900977406,2013,"Property","roads","R",3.2,5,73.3333333333333,0
3900977406,2017,"Property","roads","R",3.2,5,76.3888888888889,0
3900977420,1992,"Property","roads","A",1.5,5,79.2838874680307,0
3900977420,1996,"Property","roads","A",1,5,37.8313253012048,1
3900977420,1997,"Property","roads","A",1,5,44.4036697247706,1
3900977420,1998,"Property","roads","A",1,5,48.2435597189695,1
3900977420,2001,"Property","roads","A",1,5,95.0248756218905,0
3900977546,1991,"Property","roads","A",2,5,31.6377171215881,1
3900977546,1993,"Property","roads","R",2,3,66.4484451718494,0
3900977546,1994,"Property","roads","A",2,3,54.8532731376975,0
3900977546,1995,"Property","roads","A",2,3,50,0
3900977546,1997,"Property","roads","A",2,5,44.6958981612447,1
3900977546,1998,"Property","roads","A",2,5,65.4266958424508,0
3900977546,1999,"Property","roads","A",2,5,47.7718360071301,1
3900977546,2001,"Property","roads","R",2,5,60.3271983640082,0
3900981777,1993,"Property","roads","R",1,5,77.1830985915493,0
3900981777,1995,"Property","roads","A",1,5,74.907063197026,0
3900981777,1999,"Property","roads","R",1,5,69.4444444444444,0
3900981777,2000,"Property","roads","R",1,5,57.0236439499305,0
3900981777,2003,"Property","roads","R",1,5,72.082878953108,0
3900981777,2004,"Property","roads","R",1,5,51.7723880597015,0
3900981777,2005,"Property","roads","R",1,5,82.4188129899216,0
3900981777,2008,"Property","roads","R",1,5,54.8271752085817,0
3900981777,2009,"Property","roads","R",1,5,69.0721649484536,0
3900981777,2010,"Property","roads","R",1,5,70.6375838926175,0
3900981777,2013,"Property","roads","R",1,5,80.6966618287373,0
3900981777,2014,"Property","roads","R",1,5,75.3528773072747,0
3900981777,2015,"Property","roads","R",1,5,73.9484396200814,0
3900981777,2016,"Property","roads","R",1,5,16.0812117305833,1
3900981777,2018,"Property","roads","R",1,5,58.2183186951067,0
3900986982,1997,"Property","roads","A",2,5,52.078239608802,0
3900986982,2001,"Property","roads","R",2,5,45.609756097561,1
3900986982,2006,"Property","roads","R",2,5,32.3529411764706,1
3900986982,2011,"Property","roads","R",2,5,35.9410430839002,1
3900986982,2018,"Property","roads","R",2,5,58.3180987202925,0
3901144618,1992,"Property","roads","R",1,5,12.5121241513094,1
3901144618,2005,"Property","roads","R",1,5,49.0566037735849,1
3901144618,2015,"Property","roads","R",1,5,63.5057471264368,0
3901180766,1993,"Income","roads","A",0.5,5,21.4245495495495,1
3901180766,2006,"Property","roads","A",2.5,5,60.7922392886015,0
3901180766,2011,"Income","roads","A",0.5,1000,96.0897067280046,0
3901305074,1996,"Property","roads","A",3,5,42.7078600636074,1
3901306138,1992,"Property","roads","R",1.5,5,50.2712477396022,0
3901306138,1998,"Property","roads","R",1.5,5,50.8393285371703,0
3901306138,2002,"Property","roads","R",1.5,5,46.8468468468468,1
3901306138,2003,"Property","roads","R",1.5,5,58.6206896551724,0
3901306138,2008,"Property","roads","R",1.5,5,63.8020833333333,0
3901306138,2013,"Property","roads","R",1.5,5,78.90625,0
3901306138,2018,"Property","roads","R",1.5,5,72.8571428571428,0
3901327566,2018,"Property","roads","A",2.5,5,50,0
3901330968,1995,"Property","roads","R",1.3,5,65.7223796033994,0
3901330968,2000,"Property","roads","R",1.3,5,57.9044117647059,0
3901330968,2003,"Property","roads","A",1.5,1000,60,0
3901330968,2005,"Property","roads","R",1.3,5,66.3911845730028,0
3901330968,2010,"Property","roads","R",1.3,5,62.85140562249,0
3901330968,2015,"Property","roads","R",1.3,5,65.8753709198813,0
3901330968,2018,"Property","roads","A",2,1000,49.1319444444444,1
3901348580,1991,"Property","roads","R",1,5,80.6338028169014,0
3901348580,1992,"Property","roads","R",1,5,65.1282051282051,0
3901348580,1994,"Property","roads","R",1,5,57.2100313479624,0
3901348580,1996,"Property","roads","R",1,5,62.3391812865497,0
3901348580,1999,"Property","roads","R",1,5,82.5946817082998,0
3901348580,2002,"Property","roads","R",1,5,40.7407407407407,1
3901348580,2007,"Property","roads","R",1,5,78.2258064516129,0
3901348580,2009,"Property","roads","A",1,5,28.5436893203883,1
3901348580,2010,"Property","roads","R",1,5,62.6086956521739,0
3901348580,2014,"Property","roads","R",1,5,62.8691983122363,0
3901361378,1992,"Property","roads","A",2,5,41.7922948073702,1
3901361378,1996,"Property","roads","A",2,5,79.5549374130737,0
3901361378,2006,"Property","roads","A",1,1000,48.3208955223881,1
3901361378,2009,"Property","roads","A",1,1000,65.4977375565611,0
3901361378,2018,"Property","roads","A",2,1000,92.671009771987,0
3901364542,2015,"Property","roads","A",4,1000,43.6974789915966,1
3901364962,1999,"Property","roads","R",1.45,5,61.9498984427894,0
3901364962,2000,"Property","roads","A",3,5,67.9681851048445,0
3901364962,2005,"Property","roads","R",1.45,5,90.4109589041096,0
3901364962,2010,"Property","roads","R",1.45,5,57.7281191806331,0
3901364962,2014,"Property","roads","R",1.45,5,17.7856301531213,1
3901364962,2015,"Property","roads","R",4,5,92.9577464788732,0
3901364962,2018,"Property","roads","R",4,5,67.8539626001781,0
3901366628,1994,"Property","roads","R",1.45,5,22.6946438431806,1
3901366628,1999,"Property","roads","A",1,1000,37.1861924686192,1
3901366628,2000,"Property","roads","R",1.45,5,55.7569818716316,0
3901366628,2001,"Property","roads","A",0.5,5,36.8798565451285,1
3901366628,2004,"Property","roads","A",1,5,24.7640541649569,1
3901366628,2007,"Property","roads","A",1,1000,50.255288110868,0
3901366628,2008,"Property","roads","A",1,5,42.722547108512,1
3901366628,2010,"Property","roads","A",1,5,19.8650674662669,1
3901372736,1992,"Property","roads","R",0.9,5,28.0575539568345,1
3901372736,1998,"Property","roads","R",0.9,5,67.4242424242424,0
3901372736,2002,"Property","roads","R",0.9,5,75.5050505050505,0
3901372736,2007,"Property","roads","R",0.9,5,83.0459770114943,0
3901372736,2012,"Property","roads","R",0.9,5,64.1975308641975,0
3901372736,2017,"Property","roads","R",0.9,5,90.2702702702703,0
3901372970,1991,"Property","roads","R",1.3,5,57.2847682119205,0
3901372970,1996,"Property","roads","R",1.3,5,56.6579634464752,0
3901372970,2006,"Property","roads","R",1.3,5,69.4516971279373,0
3901372970,2011,"Property","roads","R",1.3,5,61.25,0
3901372970,2016,"Property","roads","R",1.3,5,60.4113110539846,0
3901372970,2018,"Property","roads","R",1.3,5,62.6984126984127,0
3901378218,1991,"Property","roads","A",2,3,32.520325203252,1
3901378218,2006,"Property","roads","A",2,2,44.1988950276243,1
3901380864,1992,"Property","roads","R",2,5,25.2493765586035,1
3901380864,1997,"Property","roads","R",2,5,59.5563139931741,0
3901380864,2002,"Property","roads","R",2,5,61.9607843137255,0
3901380864,2006,"Property","roads","R",2,5,50.1557632398754,0
3901380864,2013,"Property","roads","A",2,5,75.771971496437,0
3901380864,2018,"Property","roads","R",2,5,48.411214953271,1
3901381088,1992,"Property","roads","R",1.35,1000,54.1935483870968,0
3901381088,2003,"Property","roads","R",1.35,5,56.3218390804598,0
3901381088,2008,"Property","roads","R",1.35,5,56.7415730337079,0
3901381088,2013,"Property","roads","R",1.35,5,65.7718120805369,0
3901382068,1995,"Property","roads","R",1.45,5,40.3100775193798,1
3901382068,2004,"Property","roads","R",1.45,5,59.1397849462366,0
3901382068,2009,"Property","roads","R",1.45,5,72.4137931034483,0
3901382068,2014,"Property","roads","R",1.45,5,77.319587628866,0
3901384602,1992,"Property","roads","R",1.2,5,25.6944444444444,1
3901384602,1999,"Property","roads","R",1.2,5,61.6197183098592,0
3901384602,2004,"Property","roads","R",1.2,5,46.3949843260188,1
3901384602,2009,"Property","roads","R",1.2,5,93.6863543788187,0
3901384602,2015,"Property","roads","R",1.2,5,90.1554404145078,0
3901386996,2007,"Property","roads","A",2,5,38.7351778656126,1
3901386996,2008,"Property","roads","A",4,1000,42.1621621621622,1
3901386996,2016,"Property","roads","A",3,5,42.1052631578947,1
3901542910,1993,"Property","roads","A",2,5,62.0535714285714,0
3901542910,2005,"Property","roads","A",5,5,70.5530642750374,0
3901542910,2012,"Property","roads","A",1.5,5,42.7556818181818,1
3901542910,2013,"property","roads","A",1,5,68.6440677966102,0
3901570534,1996,"Property","roads","A",4.8,1000,44.7552447552448,1
3901570534,1998,"Property","roads","R",3.5,5,69.5067264573991,0
3901570534,2000,"Property","roads","A",3.5,5,17.6991150442478,1
3901570534,2002,"Property","roads","A",4.8,1000,58.0152671755725,0
3901570534,2003,"Property","roads","A",3.5,5,47.5490196078431,1
3901570534,2007,"Property","roads","R",3.5,5,54.3689320388349,0
3901570534,2008,"Property","roads","A",3,5,35.4385964912281,1
3901574559,2001,"Property","roads","R",2,1000,66.0828025477707,0
3901746340,1991,"Property","roads","A",1,1000,74.745417515275,0
3901749840,2006,"Income","roads","A",0.5,5,14.7893819821666,1
3901749840,2007,"Income","roads","A",0.25,10,59.99176276771,0
3901750162,1997,"Property","roads","A",2,5,65.4017857142857,0
3901755104,1995,"Property","roads","A",2,5,20.855614973262,1
3901783150,1993,"Property","roads","A",1.25,-999,61.3648659092666,0
3901903030,2008,"Property","roads","A",2,5,41.7355371900826,1
3901903030,2010,"Property","roads","A",2.5,5,49.0299823633157,1
3901903030,2011,"Property","roads","A",2.5,5,50.4854368932039,0
3901903030,2015,"Property","roads","R",2.5,5,67.1081677704194,0
3901909400,2014,"Property","roads","A",1.5,5,35.7348703170029,1
3901909400,2015,"Property","roads","A",1.5,5,38.4192439862543,1
3901909400,2016,"Property","roads","A",1.5,5,39.3405600722674,1
3901912280,1992,"Property","roads","A",3.9,5,40.766073871409,1
3901912280,1993,"Property","roads","A",3.9,5,41.738299904489,1
3901912280,1994,"Property","roads","A",3.9,5,46.4646464646465,1
3901912280,2008,"Income","roads","A",0.25,1000,40.026075619296,1
3901923226,1999,"Property","roads","A",1,5,54.2553191489362,0
3901923226,2003,"Property","roads","R",1,5,55.1601423487544,0
3901923226,2009,"Property","roads","R",1,5,65.4275092936803,0
3901923226,2014,"Property","roads","R",1,5,61.2068965517241,0
3901923226,2018,"Property","roads","R",1,5,68.6274509803922,0
3901928126,2000,"Property","roads","R",2.5,5,62.2107969151671,0
3901928126,2005,"Property","roads","R",2.5,5,65.9420289855072,0
3901928126,2010,"Property","roads","R",2.5,5,54.3689320388349,0
3901928126,2015,"Property","roads","R",2.5,5,60.0682593856655,0
3901933782,1994,"Property","roads","A",2,1000,36.90036900369,1
3901933782,1996,"Property","roads","A",1,5,46.7131474103586,1
3901933782,2000,"Property","roads","R",1.2,5,36.578449905482,1
3901933782,2012,"Property","roads","A",1.5,5,37.8594249201278,1
3901945038,1995,"Property","roads","A",2,5,70.1388888888889,0
3901945038,2012,"Property","roads","A",2,5,28.3667621776504,1
3901945038,2015,"Property","roads","A",2,5,61.6236162361624,0
3901958576,1995,"Property","roads","R",0.9,5,32.755905511811,1
3901958576,1998,"Property","roads","R",0.9,5,71.0144927536232,0
3901958576,2002,"Property","roads","R",0.9,5,62.0689655172414,0
3901958576,2008,"Property","roads","R",0.9,5,45.8333333333333,1
3901958576,2013,"Property","roads","R",0.9,5,85.8546168958743,0
3901958576,2018,"Property","roads","R",0.9,5,43.0693069306931,1
3901968420,1991,"Property","roads","R",2.69,5,48.2352941176471,1
3901968420,1992,"Property","roads","R",2,5,41.644908616188,1
3901968420,1994,"Property","roads","R",2,5,50.9302325581395,0
3901968420,1996,"Property","roads","A",3,5,40.590405904059,1
3901968420,1997,"Property","roads","A",3,5,47.8494623655914,1
3901968420,2000,"Property","roads","R",2,5,44.4649446494465,1
3901968420,2001,"Property","roads","R",2.69,5,49.0494296577947,1
3901968420,2002,"Property","roads","A",2.69,5,52.183908045977,0
3901968420,2004,"Property","roads","A",2.69,5,37.8815080789946,1
3901968420,2006,"Property","roads","R",2,5,50.9283819628647,0
3901968420,2008,"Property","roads","R",2.69,5,48.6274509803922,1
3901968420,2011,"Property","roads","R",2,5,68.6703096539162,0
3901968420,2013,"Property","roads","R",2.69,5,66.4459161147903,0
3901968420,2015,"Property","roads","R",2,5,22.9773462783171,1
3901968420,2017,"Property","roads","R",2.69,5,70.440251572327,0
3901978260,1992,"Property","roads","A",2.45,5,55.3086419753086,0
3901978260,2001,"Property","roads","R",1.9,5,62.6760563380282,0
3901978260,2004,"Property","roads","R",1.8,5,52.7472527472528,0
3901978260,2006,"Property","roads","A",0.65,5,59.4170403587444,0
3901978260,2009,"Property","roads","R",1.8,5,60.6407322654462,0
3901978260,2016,"Property","roads","R",2.45,5,60.1671309192201,0
3901981116,2007,"Property","roads","A",1,5,51.6431924882629,0
3901981116,2008,"Property","roads","A",1,5,43.646408839779,1
3901981116,2010,"Property","roads","A",1.4,5,60.2631578947368,0
3901981116,2016,"Property","roads","A",1.5,5,48.9082969432314,1
3901981116,2018,"Property","roads","A",3,5,70.6766917293233,0
3902100212,1995,"Property","roads","R",2,5,72.7891156462585,0
3902100212,2000,"Property","roads","R",2,5,63.6363636363636,0
3902100212,2005,"Property","roads","R",2,5,65.1098901098901,0
3902100212,2010,"Property","roads","R",2,5,61.6557734204793,0
3902100212,2015,"Property","roads","R",2,5,74.0112994350282,0
3902118126,1992,"Property","roads","R",2.5,-999,65.5357142857143,0
3902118126,1995,"Property","roads","R",2.5,3,68.4210526315789,0
3902118126,1998,"Property","roads","R",2.5,3,65.9229208924949,0
3902118126,2002,"Property","roads","R",2.5,3,60.6299212598425,0
3902118126,2004,"Property","roads","R",2.5,3,61.6402116402116,0
3902118126,2007,"Property","roads","R",2.5,3,61.7816091954023,0
3902118126,2011,"Property","roads","R",2.5,3,60.8058608058608,0
3902118126,2013,"Property","roads","R",2.5,5,59.2727272727273,0
3902118126,2018,"Property","roads","R",2.5,5,66.7638483965015,0
3902137702,1994,"Property","roads","R",1.9,-999,62.5827814569536,0
3902137702,1998,"Property","roads","R",1.9,5,60.2150537634409,0
3902137702,2002,"Property","roads","A",1,5,47.8571428571429,1
3902137702,2003,"Property","roads","R",1.9,5,57.5,0
3902137702,2004,"Property","roads","A",1,5,49.0010515247108,1
3902137702,2005,"Property","roads","A",0.6,5,59.349593495935,0
3902137702,2008,"Property","roads","R",1.9,5,55.4984583761562,0
3902137702,2009,"Property","roads","R",0.6,5,63.0615640599002,0
